INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR,FILE_NUMBER
Theft from Motor Vehicle,16100 90A AVE,10,2019,19-167370
Theft from Motor Vehicle,160TH ST ONRP / TRANS CANADA HWY,10,2019,19-167616
Theft from Motor Vehicle,8400 167TH ST,10,2019,19-168168
Theft from Motor Vehicle,10000 156A ST,10,2019,19-168551
Theft from Motor Vehicle,88A AVE / 151ST ST,10,2019,19-168682
Theft from Motor Vehicle,15900 82ND AVE,10,2019,19-169041
Theft from Motor Vehicle,11100 CALEDONIA DR,10,2019,19-169072
Theft from Motor Vehicle,9100 149TH ST,10,2019,19-169074
Theft from Motor Vehicle,10500 170A ST,10,2019,19-169346
Theft from Motor Vehicle,157TH ST / 96A AVE,10,2019,19-169731
Theft from Motor Vehicle,15600 97TH AVE,10,2019,19-170158
Theft from Motor Vehicle,14900 96TH AVE,10,2019,19-154885
Theft from Motor Vehicle,9100 163A ST,10,2019,19-155278
Theft from Motor Vehicle,15100 108TH AVE,10,2019,19-160887
Theft from Motor Vehicle,16500 FRASER HWY,10,2019,19-166498
Theft from Motor Vehicle,16500 FRASER HWY,10,2019,19-159095
Theft from Motor Vehicle,12900 76TH AVE,9,2019,19-150660
Theft from Motor Vehicle,14200 62A AVE,9,2019,19-150924
Theft from Motor Vehicle,7500 130TH ST,9,2019,19-151157
Theft from Motor Vehicle,13500 62A AVE,9,2019,19-151309
Theft from Motor Vehicle,7300 140TH ST,9,2019,19-151793
Theft from Motor Vehicle,8100 120A ST,9,2019,19-151973
Theft from Motor Vehicle,12200 64TH AVE,9,2019,19-152047
Theft from Motor Vehicle,7000 141A ST,10,2019,19-152243
Theft from Motor Vehicle,13700 72A AVE,10,2019,19-152689
Theft from Motor Vehicle,8300 134A ST,10,2019,19-153181
Theft from Motor Vehicle,12400 82ND AVE,10,2019,19-153270
Theft from Motor Vehicle,6000 145TH ST,10,2019,19-153375
Theft from Motor Vehicle,124TH ST / 82ND AVE,10,2019,19-153517
Theft from Motor Vehicle,13400 72ND AVE,10,2019,19-153670
Theft from Motor Vehicle,7700 128TH ST,10,2019,19-154326
Theft from Motor Vehicle,8600 143RD ST,10,2019,19-154833
Theft from Motor Vehicle,12400 61A AVE,10,2019,19-155105
Theft from Motor Vehicle,13000 76TH AVE,10,2019,19-155246
Theft from Motor Vehicle,7900 128TH ST,10,2019,19-155458
Theft from Motor Vehicle,5700 134TH ST,10,2019,19-155487
Theft from Motor Vehicle,6200 148A ST,10,2019,19-155523
Theft from Motor Vehicle,12800 76TH AVE,10,2019,19-155858
Theft from Motor Vehicle,12700 78TH AVE,10,2019,19-155923
Theft from Motor Vehicle,7500 143C ST,10,2019,19-155973
Theft from Motor Vehicle,12500 62B AVE,10,2019,19-156201
Theft from Motor Vehicle,7000 129A ST,10,2019,19-156447
Theft from Motor Vehicle,8200 124TH ST,8,2019,19-156645
Theft from Motor Vehicle,128TH ST / 80TH AVE,10,2019,19-156663
Theft from Motor Vehicle,7300 141ST ST,10,2019,19-156701
Theft from Motor Vehicle,12100 86TH AVE,10,2019,19-157228
Theft from Motor Vehicle,7900 133RD ST,10,2019,19-157327
Theft from Motor Vehicle,13700 74TH AVE,10,2019,19-157624
Theft from Motor Vehicle,6800 121ST ST,10,2019,19-157637
Theft from Motor Vehicle,14600 72ND AVE,10,2019,19-157723
Theft from Motor Vehicle,8000 120A ST,10,2019,19-158044
Theft from Motor Vehicle,6800 KING GEORGE BLVD,10,2019,19-158104
Theft from Motor Vehicle,8100 128TH ST,10,2019,19-158158
Theft from Motor Vehicle,7300 PARKWOOD DR,10,2019,19-158209
Theft from Motor Vehicle,124TH ST / 83A AVE,9,2019,19-158300
Theft from Motor Vehicle,8100 128TH ST,10,2019,19-158841
Theft from Motor Vehicle,7700 120A ST,10,2019,19-159388
Theft from Motor Vehicle,64TH AVE / 148TH ST,10,2019,19-159522
Theft from Motor Vehicle,7800 123A ST,10,2019,19-159613
Theft from Motor Vehicle,7700 128TH ST,10,2019,19-159849
Theft from Motor Vehicle,6200 126TH ST,10,2019,19-159852
Theft from Motor Vehicle,7400 143B ST,10,2019,19-159851
Theft from Motor Vehicle,7200 141A ST,10,2019,19-159994
Theft from Motor Vehicle,13300 65B AVE,10,2019,19-160366
Theft from Motor Vehicle,7400 150A ST,10,2019,19-160379
Theft from Motor Vehicle,7300 KING GEORGE BLVD,10,2019,19-160441
Theft from Motor Vehicle,8700 128TH ST,10,2019,19-160640
Theft from Motor Vehicle,13700 75A AVE,10,2019,19-160725
Theft from Motor Vehicle,8400 140TH ST,10,2019,19-160780
Theft from Motor Vehicle,7400 143B ST,10,2019,19-160886
Theft from Motor Vehicle,14300 74A AVE,10,2019,19-160894
Theft from Motor Vehicle,7100 132ND ST,10,2019,19-161503
Theft from Motor Vehicle,13500 79A AVE,10,2019,19-162180
Theft from Motor Vehicle,7300 150A ST,10,2019,19-162402
Theft from Motor Vehicle,6700 KING GEORGE BLVD,10,2019,19-162784
Theft from Motor Vehicle,12100 86TH AVE,10,2019,19-162807
Theft from Motor Vehicle,14100 84A AVE,10,2019,19-162822
Theft from Motor Vehicle,13700 72ND AVE,10,2019,19-162880
Theft from Motor Vehicle,6500 121ST ST,10,2019,19-162919
Theft from Motor Vehicle,12600 67A AVE,10,2019,19-162944
Theft from Motor Vehicle,7100 132ND ST,10,2019,19-163137
Theft from Motor Vehicle,12500 66B AVE,10,2019,19-163515
Theft from Motor Vehicle,7100 136B ST,10,2019,19-163517
Theft from Motor Vehicle,12300 56TH AVE,10,2019,19-163731
Theft from Motor Vehicle,6300 134A ST,10,2019,19-163832
Theft from Motor Vehicle,14700 67B AVE,10,2019,19-163852
Theft from Motor Vehicle,138TH ST / 77TH AVE,10,2019,19-163991
Theft from Motor Vehicle,6500 124A ST,10,2019,19-164987
Theft from Motor Vehicle,14300 66A AVE,10,2019,19-165153
Theft from Motor Vehicle,12600 60A AVE,10,2019,19-165352
Theft from Motor Vehicle,12300 81ST AVE,10,2019,19-165468
Theft from Motor Vehicle,8600 128TH ST,10,2019,19-165493
Theft from Motor Vehicle,152ND ST / HYLAND RD,10,2019,19-165515
Theft from Motor Vehicle,7600 125TH ST,10,2019,19-165540
Theft from Motor Vehicle,6500 122ND ST,10,2019,19-165575
Theft from Motor Vehicle,6500 122ND ST,10,2019,19-165617
Theft from Motor Vehicle,6000 142ND ST,10,2019,19-166297
Theft from Motor Vehicle,132ND ST / 86TH AVE,10,2019,19-166362
Theft from Motor Vehicle,13300 62ND AVE,10,2019,19-166580
Theft from Motor Vehicle,12300 71A AVE,10,2019,19-166632
Theft from Motor Vehicle,15000 73B AVE,10,2019,19-166785
Theft from Motor Vehicle,5900 130TH ST,10,2019,19-166808
Theft from Motor Vehicle,13400 70B AVE,10,2019,19-166942
Theft from Motor Vehicle,7400 150A ST,10,2019,19-167118
Theft from Motor Vehicle,7400 KING GEORGE BLVD,10,2019,19-167279
Theft from Motor Vehicle,6000 KILLARNEY DR,10,2019,19-167403
Theft from Motor Vehicle,135TH ST / 73A AVE,10,2019,19-167428
Theft from Motor Vehicle,14200 56TH AVE,10,2019,19-167530
Theft from Motor Vehicle,7800 132ND ST,10,2019,19-167710
Theft from Motor Vehicle,8600 TULSY CRES E,10,2019,19-167989
Theft from Motor Vehicle,14800 73A AVE,10,2019,19-800208
Theft from Motor Vehicle,15000 76TH AVE,10,2019,19-168078
Theft from Motor Vehicle,7700 127TH ST,10,2019,19-168495
Theft from Motor Vehicle,7600 126A ST,10,2019,19-168511
Theft from Motor Vehicle,8400 142A ST,10,2019,19-168532
Theft from Motor Vehicle,7800 127TH ST,10,2019,19-168573
Theft from Motor Vehicle,12600 72ND AVE,10,2019,19-168718
Theft from Motor Vehicle,128TH ST / 68TH AVE,10,2019,19-169359
Theft from Motor Vehicle,70B AVE / 135TH ST,10,2019,19-170125
Theft from Motor Vehicle,12700 78TH AVE,10,2019,19-157678
Theft from Motor Vehicle,14200 84TH AVE,10,2019,19-161438
Theft from Motor Vehicle,13700 74TH AVE,10,2019,19-161482
Theft from Motor Vehicle,14000 60TH AVE,10,2019,19-161653
Theft from Motor Vehicle,7300 137TH ST,10,2019,19-161779
Theft from Motor Vehicle,7800 122ND ST,10,2019,19-159631
Theft from Motor Vehicle,18600 56A AVE,9,2019,19-150215
Theft from Motor Vehicle,5600 185TH ST,9,2019,19-150223
Theft from Motor Vehicle,5600 185TH ST,9,2019,19-150227
Theft from Motor Vehicle,17500 64TH AVE,9,2019,19-150374
Theft from Motor Vehicle,63A AVE / 186TH ST,9,2019,19-150523
Theft from Motor Vehicle,194B ST / 71ST AVE,9,2019,19-150584
Theft from Motor Vehicle,18100 54TH AVE,9,2019,19-151274
Theft from Motor Vehicle,5900 ANGUS PL,9,2019,19-151277
Theft from Motor Vehicle,17700 68TH AVE,9,2019,19-151283
Theft from Motor Vehicle,18000 67B AVE,9,2019,19-151282
Theft from Motor Vehicle,6600 185A ST,9,2019,19-151302
Theft from Motor Vehicle,17200 57TH AVE,9,2019,19-151303
Theft from Motor Vehicle,6700 178B ST,9,2019,19-151338
Theft from Motor Vehicle,17000 86A AVE,9,2019,19-151393
Theft from Motor Vehicle,65TH AVE / 192ND ST,9,2019,19-151741
Theft from Motor Vehicle,5200 184TH ST,10,2019,19-151860
Theft from Motor Vehicle,17100 FRIESIAN DR,9,2019,19-152016
Theft from Motor Vehicle,18800 65TH AVE,9,2019,19-152211
Theft from Motor Vehicle,17100 JERSEY DR,9,2019,19-152236
Theft from Motor Vehicle,16900 FRIESIAN DR,10,2019,19-152314
Theft from Motor Vehicle,19500 73RD AVE,10,2019,19-152494
Theft from Motor Vehicle,18900 55A AVE,9,2019,19-152502
Theft from Motor Vehicle,16600 63B AVE,10,2019,19-152506
Theft from Motor Vehicle,6300 167A ST,10,2019,19-152569
Theft from Motor Vehicle,70TH AVE / 185TH ST,10,2019,19-153106
Theft from Motor Vehicle,19100 WATKINS DR,10,2019,19-153791
Theft from Motor Vehicle,8100 170TH ST,10,2019,19-154162
Theft from Motor Vehicle,5900 177B ST,10,2019,19-154195
Theft from Motor Vehicle,19300 ENTERPRISE WAY,10,2019,19-154240
Theft from Motor Vehicle,173RD ST / 58A AVE,10,2019,19-154308
Theft from Motor Vehicle,19300 98A AVE,10,2019,19-154360
Theft from Motor Vehicle,19100 87A AVE,10,2019,19-154478
Theft from Motor Vehicle,5700 167TH ST,10,2019,19-154507
Theft from Motor Vehicle,17200 58TH AVE,10,2019,19-154852
Theft from Motor Vehicle,17800 68TH AVE,10,2019,19-155009
Theft from Motor Vehicle,8500 RICHARDSON DR,10,2019,19-155270
Theft from Motor Vehicle,9600 186TH ST,10,2019,19-155525
Theft from Motor Vehicle,CLAYTONWOOD CRES / CLAYTONWOOD GRV,10,2019,19-155816
Theft from Motor Vehicle,6200 181A ST,10,2019,19-155848
Theft from Motor Vehicle,6200 181A ST,10,2019,19-155901
Theft from Motor Vehicle,18200 CLAYTONHILL DR,10,2019,19-155912
Theft from Motor Vehicle,16700 61ST AVE,10,2019,19-155941
Theft from Motor Vehicle,18600 62ND AVE,10,2019,19-156109
Theft from Motor Vehicle,6200 181A ST,10,2019,19-156120
Theft from Motor Vehicle,6200 180A ST,10,2019,19-156271
Theft from Motor Vehicle,9700 188TH ST,10,2019,19-156469
Theft from Motor Vehicle,17700 60TH AVE,10,2019,19-156729
Theft from Motor Vehicle,5600 192ND ST,10,2019,19-157052
Theft from Motor Vehicle,19500 73RD AVE,10,2019,19-157053
Theft from Motor Vehicle,18600 53A AVE,10,2019,19-157571
Theft from Motor Vehicle,7000 191ST ST,10,2019,19-157639
Theft from Motor Vehicle,5800 177B ST,10,2019,19-157760
Theft from Motor Vehicle,17700 60TH AVE,10,2019,19-158197
Theft from Motor Vehicle,17700 57TH AVE,10,2019,19-158347
Theft from Motor Vehicle,18600 FRASER HWY,10,2019,19-158744
Theft from Motor Vehicle,17100 64TH AVE,10,2019,19-158873
Theft from Motor Vehicle,18800 65TH AVE,10,2019,19-159790
Theft from Motor Vehicle,17400 61B AVE,10,2019,19-159823
Theft from Motor Vehicle,6200 174B ST,10,2019,19-159824
Theft from Motor Vehicle,7000 195A ST,10,2019,19-159870
Theft from Motor Vehicle,6200 175A ST,10,2019,19-159874
Theft from Motor Vehicle,6200 175A ST,10,2019,19-160040
Theft from Motor Vehicle,17700 60TH AVE,10,2019,19-160408
Theft from Motor Vehicle,16800 81B AVE,10,2019,19-161803
Theft from Motor Vehicle,17600 58A AVE,10,2019,19-162150
Theft from Motor Vehicle,71ST AVE / 194A ST,10,2019,19-162213
Theft from Motor Vehicle,6800 190TH ST,10,2019,19-162504
Theft from Motor Vehicle,18800 64TH AVE,10,2019,19-163239
Theft from Motor Vehicle,184TH ST / 60TH AVE,10,2019,19-163290
Theft from Motor Vehicle,9600 187TH ST,10,2019,19-163326
Theft from Motor Vehicle,18100 70A AVE,10,2019,19-163609
Theft from Motor Vehicle,18400 56A AVE,10,2019,19-163793
Theft from Motor Vehicle,17600 64TH AVE,10,2019,19-163961
Theft from Motor Vehicle,17700 60TH AVE,10,2019,19-164290
Theft from Motor Vehicle,6600 185A ST,10,2019,19-164364
Theft from Motor Vehicle,7100 189TH ST,10,2019,19-164465
Theft from Motor Vehicle,175A ST / 62ND AVE,10,2019,19-164571
Theft from Motor Vehicle,18400 56TH AVE,10,2019,19-164610
Theft from Motor Vehicle,6000 175A ST,10,2019,19-164923
Theft from Motor Vehicle,5700 177B ST,10,2019,19-164984
Theft from Motor Vehicle,6300 180A ST,10,2019,19-165198
Theft from Motor Vehicle,19500 76TH AVE,10,2019,19-165283
Theft from Motor Vehicle,5700 180TH ST,10,2019,19-165443
Theft from Motor Vehicle,8000 169TH ST,10,2019,19-165554
Theft from Motor Vehicle,84TH AVE / 171A ST,10,2019,19-166496
Theft from Motor Vehicle,5800 189TH ST,10,2019,19-166706
Theft from Motor Vehicle,70TH AVE / 184TH ST,10,2019,19-166820
Theft from Motor Vehicle,18600 53A AVE,10,2019,19-167629
Theft from Motor Vehicle,18700 65TH AVE,10,2019,19-167708
Theft from Motor Vehicle,6200 171ST ST,10,2019,19-167969
Theft from Motor Vehicle,17900 68TH AVE,10,2019,19-168086
Theft from Motor Vehicle,5500 184A ST,10,2019,19-168529
Theft from Motor Vehicle,6600 184A ST,10,2019,19-168799
Theft from Motor Vehicle,5800 190TH ST,10,2019,19-168836
Theft from Motor Vehicle,16300 61A AVE,10,2019,19-169078
Theft from Motor Vehicle,16400 64TH AVE,10,2019,19-169358
Theft from Motor Vehicle,6100 176TH ST,10,2019,19-170528
Theft from Motor Vehicle,19200 72ND AVE,10,2019,19-151856
Theft from Motor Vehicle,16700 63B AVE,10,2019,19-152435
Theft from Motor Vehicle,64TH AVE / 181A ST,10,2019,19-155754
Theft from Motor Vehicle,19300 56TH AVE,10,2019,19-159127
Theft from Motor Vehicle,6300 165TH ST,10,2019,19-159768
Theft from Motor Vehicle,9400 193A ST,10,2019,19-163121
Theft from Motor Vehicle,18500 96TH AVE,10,2019,19-163333
Theft from Motor Vehicle,9400 193A ST,10,2019,19-166163
Theft from Motor Vehicle,17900 20TH AVE,9,2019,19-149936
Theft from Motor Vehicle,14600 17TH AVE,9,2019,19-150418
Theft from Motor Vehicle,2300 160TH ST,9,2019,19-151109
Theft from Motor Vehicle,2200 HARBOURGREENE DR,9,2019,19-151221
Theft from Motor Vehicle,2100 164A ST,9,2019,19-151253
Theft from Motor Vehicle,12700 23RD AVE,9,2019,19-151272
Theft from Motor Vehicle,1700 152ND ST,9,2019,19-151316
Theft from Motor Vehicle,12700 27A AVE,9,2019,19-151317
Theft from Motor Vehicle,2300 HARBOURGREENE DR,9,2019,19-151348
Theft from Motor Vehicle,2200 192ND ST,9,2019,19-151367
Theft from Motor Vehicle,12500 CRESCENT RD,9,2019,19-151404
Theft from Motor Vehicle,2300 HARBOURGREENE DR,9,2019,19-151413
Theft from Motor Vehicle,17300 2ND AVE,10,2019,19-151854
Theft from Motor Vehicle,2200 129TH ST,9,2019,19-151984
Theft from Motor Vehicle,13000 20A AVE,9,2019,19-151996
Theft from Motor Vehicle,2200 KING GEORGE BLVD,9,2019,19-152192
Theft from Motor Vehicle,16100 13A AVE,10,2019,19-152517
Theft from Motor Vehicle,12300 24TH AVE,9,2019,19-152718
Theft from Motor Vehicle,16000 13A AVE,10,2019,19-152764
Theft from Motor Vehicle,15900 ALDER PL,10,2019,19-152816
Theft from Motor Vehicle,2200 148TH ST,10,2019,19-153112
Theft from Motor Vehicle,14900 21ST AVE,10,2019,19-153127
Theft from Motor Vehicle,2500 148TH ST,10,2019,19-153133
Theft from Motor Vehicle,2400 148A ST,10,2019,19-153134
Theft from Motor Vehicle,14900 SOUTHMERE CLS,9,2019,19-153180
Theft from Motor Vehicle,18800 24TH AVE,10,2019,19-153207
Theft from Motor Vehicle,1700 156A ST,10,2019,19-153567
Theft from Motor Vehicle,900 163RD ST,10,2019,19-153623
Theft from Motor Vehicle,2700 164TH ST,10,2019,19-153683
Theft from Motor Vehicle,1700 156A ST,10,2019,19-153799
Theft from Motor Vehicle,18800 24TH AVE,10,2019,19-153807
Theft from Motor Vehicle,900 163RD ST,10,2019,19-800182
Theft from Motor Vehicle,15800 24TH AVE,10,2019,19-153927
Theft from Motor Vehicle,17900 20TH AVE,10,2019,19-153974
Theft from Motor Vehicle,3600 KING GEORGE BLVD,10,2019,19-154001
Theft from Motor Vehicle,POPLAR DR / 154TH ST,10,2019,19-154215
Theft from Motor Vehicle,16200 27A AVE,10,2019,19-154277
Theft from Motor Vehicle,3100 168TH ST,10,2019,19-154317
Theft from Motor Vehicle,19200 22ND AVE,10,2019,19-154567
Theft from Motor Vehicle,LILAC DR / 160TH ST,10,2019,19-154824
Theft from Motor Vehicle,16200 11TH AVE,10,2019,19-154926
Theft from Motor Vehicle,16100 27TH AVE,10,2019,19-154934
Theft from Motor Vehicle,17900 20TH AVE,10,2019,19-154987
Theft from Motor Vehicle,3100 MCBRIDE AVE,10,2019,19-155091
Theft from Motor Vehicle,3100 KING GEORGE BLVD,10,2019,19-155308
Theft from Motor Vehicle,130TH ST / MARINE DR,10,2019,19-155313
Theft from Motor Vehicle,1600 141B ST,10,2019,19-800184
Theft from Motor Vehicle,1300 129A ST,10,2019,19-155335
Theft from Motor Vehicle,128TH ST / 16TH AVE,10,2019,19-155337
Theft from Motor Vehicle,190TH ST / 25TH AVE,10,2019,19-155413
Theft from Motor Vehicle,12900 22A AVE,9,2019,19-800186
Theft from Motor Vehicle,3000 MCBRIDE AVE,8,2019,19-155536
Theft from Motor Vehicle,13000 14TH AVE,10,2019,19-155559
Theft from Motor Vehicle,2200 163RD ST,10,2019,19-155790
Theft from Motor Vehicle,2800 158TH ST,10,2019,19-155949
Theft from Motor Vehicle,2500 KING GEORGE BLVD,9,2019,19-155954
Theft from Motor Vehicle,17300 4TH AVE,10,2019,19-156465
Theft from Motor Vehicle,12600 BLOCK 22ND AVE,10,2019,19-156493
Theft from Motor Vehicle,12600 25A AVE,10,2019,19-157003
Theft from Motor Vehicle,12700 25A AVE,10,2019,19-157023
Theft from Motor Vehicle,17300 2ND AVE,10,2019,19-157026
Theft from Motor Vehicle,19100 27TH AVE,10,2019,19-157121
Theft from Motor Vehicle,14600 16TH AVE,9,2019,19-157240
Theft from Motor Vehicle,12800 26TH AVE,10,2019,19-157318
Theft from Motor Vehicle,14200 33RD AVE,10,2019,19-157667
Theft from Motor Vehicle,12600 25A AVE,10,2019,19-157676
Theft from Motor Vehicle,13400 26TH AVE,10,2019,19-157694
Theft from Motor Vehicle,14100 29TH AVE,10,2019,19-157744
Theft from Motor Vehicle,14600 28TH AVE,10,2019,19-157780
Theft from Motor Vehicle,14200 18A AVE,10,2019,19-157916
Theft from Motor Vehicle,14200 18A AVE,10,2019,19-157917
Theft from Motor Vehicle,2100 152A ST,10,2019,19-158332
Theft from Motor Vehicle,2300 KING GEORGE BLVD,10,2019,19-800187
Theft from Motor Vehicle,16500 25TH AVE,9,2019,19-158520
Theft from Motor Vehicle,14800 17TH AVE,10,2019,19-158676
Theft from Motor Vehicle,2000 192ND ST,10,2019,19-158745
Theft from Motor Vehicle,16800 24TH AVE,10,2019,19-158859
Theft from Motor Vehicle,15000 34A AVE,10,2019,19-159351
Theft from Motor Vehicle,15700 20TH AVE,10,2019,19-159424
Theft from Motor Vehicle,15000 34A AVE,10,2019,19-800189
Theft from Motor Vehicle,1800 LILAC DR,10,2019,19-159458
Theft from Motor Vehicle,2300 160TH ST,10,2019,19-159482
Theft from Motor Vehicle,2400 160TH ST,10,2019,19-159543
Theft from Motor Vehicle,1800 SOUTHMERE CRES E,10,2019,19-159806
Theft from Motor Vehicle,15800 27TH AVE,10,2019,19-159841
Theft from Motor Vehicle,19400 36TH AVE,10,2019,19-160073
Theft from Motor Vehicle,15800 16TH AVE,10,2019,19-161032
Theft from Motor Vehicle,14800 34TH AVE,10,2019,19-161427
Theft from Motor Vehicle,3400 148A ST,10,2019,19-161577
Theft from Motor Vehicle,17900 20TH AVE,10,2019,19-161640
Theft from Motor Vehicle,1900 127A ST,10,2019,19-161682
Theft from Motor Vehicle,1900 LILAC DR,10,2019,19-162121
Theft from Motor Vehicle,1600 138B ST,10,2019,19-162132
Theft from Motor Vehicle,17900 20TH AVE,10,2019,19-162299
Theft from Motor Vehicle,1700 LILAC DR,10,2019,19-162725
Theft from Motor Vehicle,16400 22ND AVE,10,2019,19-162961
Theft from Motor Vehicle,2600 127A ST,10,2019,19-163149
Theft from Motor Vehicle,2200 OAK MEADOWS DR,10,2019,19-163211
Theft from Motor Vehicle,3000 OHARA LANE,10,2019,19-163390
Theft from Motor Vehicle,13100 24TH AVE,10,2019,19-163554
Theft from Motor Vehicle,15800 20TH AVE,10,2019,19-163766
Theft from Motor Vehicle,2500 164A ST,10,2019,19-163972
Theft from Motor Vehicle,16700 17A AVE,10,2019,19-164096
Theft from Motor Vehicle,15700 BROOME RD,10,2019,19-164360
Theft from Motor Vehicle,17100 24TH AVE,10,2019,19-164468
Theft from Motor Vehicle,14400 16A AVE,10,2019,19-164932
Theft from Motor Vehicle,15100 36TH AVE,10,2019,19-164943
Theft from Motor Vehicle,1600 146TH ST,10,2019,19-164948
Theft from Motor Vehicle,17700 20TH AVE,10,2019,19-165014
Theft from Motor Vehicle,14400 19TH AVE,10,2019,19-165048
Theft from Motor Vehicle,14300 18TH AVE,10,2019,19-165054
Theft from Motor Vehicle,16900 22ND AVE,10,2019,19-165226
Theft from Motor Vehicle,16900 22ND AVE,10,2019,19-165250
Theft from Motor Vehicle,1800 140A ST,10,2019,19-165256
Theft from Motor Vehicle,13500 MARINE DR,10,2019,19-165478
Theft from Motor Vehicle,2800 194TH ST,10,2019,19-165605
Theft from Motor Vehicle,14100 23RD AVE,10,2019,19-165666
Theft from Motor Vehicle,3500 150A ST,10,2019,19-165741
Theft from Motor Vehicle,13500 MARINE DR,10,2019,19-165772
Theft from Motor Vehicle,14300 18TH AVE,10,2019,19-800205
Theft from Motor Vehicle,16300 10A AVE,10,2019,19-166685
Theft from Motor Vehicle,1000 163A ST,10,2019,19-166814
Theft from Motor Vehicle,192ND ST / 24TH AVE,10,2019,19-166873
Theft from Motor Vehicle,1900 128TH ST,10,2019,19-167348
Theft from Motor Vehicle,15800 20TH AVE,10,2019,19-167642
Theft from Motor Vehicle,17900 20TH AVE,10,2019,19-167741
Theft from Motor Vehicle,2600 192ND ST,10,2019,19-168213
Theft from Motor Vehicle,2300 130TH ST,10,2019,19-800210
Theft from Motor Vehicle,2800 156TH ST,10,2019,19-168595
Theft from Motor Vehicle,3000 176TH ST,10,2019,19-800211
Theft from Motor Vehicle,16700 17B AVE,10,2019,19-168628
Theft from Motor Vehicle,16700 17B AVE,10,2019,19-168823
Theft from Motor Vehicle,15700 CROYDON DR,10,2019,19-168925
Theft from Motor Vehicle,3900 156A ST,10,2019,19-169328
Theft from Motor Vehicle,12600 24A AVE,10,2019,19-153764
Theft from Motor Vehicle,2600 164A ST,10,2019,19-153796
Theft from Motor Vehicle,15000 34A AVE,10,2019,19-158770
Theft from Motor Vehicle,15100 24TH AVE,10,2019,19-161519
Theft from Motor Vehicle,2100 150A ST,10,2019,19-162224
Theft from Motor Vehicle,2000 129B ST,10,2019,19-162686
Theft from Motor Vehicle,19100 21ST AVE,10,2019,19-163988
Theft from Motor Vehicle,1600 145TH ST,10,2019,19-800203
Theft from Motor Vehicle,17100 26TH AVE,10,2019,19-168222
Theft from Motor Vehicle,16300 12TH AVE,10,2019,19-154340
Shoplifting,10300 KING GEORGE BLVD,9,2019,19-145478
Shoplifting,13600 102ND AVE,9,2019,19-151717
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-151992
Shoplifting,12700 110TH AVE,10,2019,19-152228
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-152680
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-152757
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-153012
Shoplifting,13900 108TH AVE,10,2019,19-153247
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-153309
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-153335
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-153451
Shoplifting,10800 CITY PKWY,10,2019,19-153711
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-153853
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-154252
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-154311
Shoplifting,10500 KING GEORGE BLVD,10,2019,19-154463
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-154529
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-154631
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-154983
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-154989
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-155420
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-155964
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-156443
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-156528
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-156644
Shoplifting,12700 110TH AVE,10,2019,19-156776
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-157169
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-157196
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-157235
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-157247
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-157250
Shoplifting,10200 WHALLEY BLVD,10,2019,19-157258
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-157268
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-157275
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-157283
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-157293
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-157309
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-157313
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-157332
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-157337
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-157346
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-157379
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-157441
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-157495
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-157814
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-157958
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-158101
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-158257
Shoplifting,12700 KING GEORGE BLVD,10,2019,19-158295
Shoplifting,10400 KING GEORGE BLVD,10,2019,19-159389
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-159410
